date,HIS_all_norm,HIS_all_norm_MA12,HIS_threats_norm,HIS_threats_norm_MA12,HIS_acts_norm,HIS_acts_norm_MA12
2008-03,75.7382808769491,62.76456636621876,48.0488148192482,52.6366852555395,65.4757562045938,54.06823021675158
2008-04,246.810981531102,77.74924394532405,282.090559520179,71.30288485360069,267.036028400196,72.04871684770147
2008-05,158.779171276268,83.85488538787861,155.067443557797,78.01667669407453,155.331335156417,77.85867614205783
2008-06,97.5700276883975,86.27185726897902,92.1374259758207,81.10324403019806,98.6503358173577,81.05331279047043
2008-07,87.3555413577268,87.80807799165655,71.5052632615313,82.70673998617384,86.914837337896,83.38631862113265
2008-08,56.1551131668252,89.13305534259263,36.6109898657219,83.19031799491054,55.6906255585512,85.32836755098043
2008-09,43.028790477525,87.70039704013509,39.2727692021009,81.53051114984041,39.223423745911,84.08136260861757
2008-10,42.0920197704597,85.25221217675916,29.1046655237649,78.52972350270119,36.751234632983,81.63688165095785
2008-11,77.9994107290196,87.14376806317689,60.9848102454456,80.00193148336443,85.7417468359368,85.24413201400681
2008-12,69.7032417027982,88.03323112086451,48.9518300878265,79.64806145732942,63.7741437353275,86.70386384681865
2009-01,42.9647229771034,88.21726868370924,23.5997967635072,78.52375714415074,34.7115869598938,86.83115794804009
2009-02,43.4341654816692,86.80262225298698,30.9265880045932,76.52507973562804,35.7789097473783,85.42333034437017
2009-03,54.1305631833348,85.00197911185245,31.5575785587553,75.15081004725361,47.1541685136001,83.8965313701207
2009-04,83.3428595588911,71.37963561416821,69.2821302449731,57.4167742743198,69.0543428682338,67.39805757579052
2009-05,77.4806124609024,64.60475571288775,57.6155232350159,49.29578091408805,79.5976599748023,61.08691797732262
2009-06,67.1936761296459,62.07339308299177,59.7807890067267,46.59939449999688,66.0712342675163,58.37199284816918
2009-07,73.6313688106679,60.92971203740353,68.1624091190558,46.32082332145725,67.8203547440808,56.78078596535124
2009-08,40.4489941216705,59.62086878364064,32.5040370671188,45.978577254907,36.3835400204007,55.17186217050536
2009-09,62.2323786889889,61.22116780126263,40.6011615377978,46.08927661621507,56.2907786559711,56.59414174634372
2009-10,58.2833397183173,62.5704444635841,50.1469678742039,47.84280181208498,49.3632114689168,57.64513981600486
2009-11,43.460425260676,59.69219567455547,39.2296598325804,46.02987261101288,40.2331688546788,53.8527583175667
2009-12,62.8607070938434,59.12198445714257,48.4089245703736,45.98463048455847,58.181611522674,53.38671396651223
2010-01,407.748389744904,89.52062335445929,356.717222975383,73.74441600221479,379.201585225674,82.09421382199392
2010-02,191.46094069497,101.8561879555677,159.967763112837,84.49784726123511,165.027358807591,92.86491791034497
